"id","code","name","account_type","reconcile"
"account_template_30101090121","3.01.01.09.01.21","(-) Despesas com Corretagem e Emolumentos","expense",""
"account_template_30101090122","3.01.01.09.01.22","(-) Despesas  com Deságio na Cessão de Títulos","expense",""
"account_template_30101090123","3.01.01.09.01.23","(-) Despesas Incorridas em Operações de Mútuo – Parte Relacionada","expense",""
"account_template_30101090124","3.01.01.09.01.24","(-) Despesas Incorridas em Operações de Mútuo – Parte Não Relacionada","expense",""
"account_template_30101090125","3.01.01.09.01.25","(-) Despesas Incorridas  em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado","expense",""
"account_template_30101090126","3.01.01.09.01.26","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge - Valor Justo pelo Resultado","expense",""
"account_template_30101090127","3.01.01.09.01.27","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial","expense",""
"account_template_30101090128","3.01.01.09.01.28","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo","expense",""
"account_template_30101090129","3.01.01.09.01.29","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial","expense",""
"account_template_30101090130","3.01.01.09.01.30","(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo","expense",""
"account_template_30101090131","3.01.01.09.01.31","(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento","expense",""
"account_template_30101090132","3.01.01.09.01.32","(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível","expense",""
"account_template_30101090133","3.01.01.09.01.33","(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção","expense",""
"account_template_30101090134","3.01.01.09.01.34","(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda","expense",""
"account_template_30101090135","3.01.01.09.01.35","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens","expense",""
"account_template_30101090136","3.01.01.09.01.36","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com Participação Societária","expense",""
"account_template_30101090137","3.01.01.09.01.37","(-) Perda de Ajuste a Valor Justo - Aquisição de Participação Societária em Estágios","expense",""
"account_template_30101090138","3.01.01.09.01.38","(-) Perda de Ajuste a Valor Justo - Decorrente de Permuta de Ativos ou Passivos","expense",""
"account_template_30101090139","3.01.01.09.01.39","(-) Perda de Ajuste a Valor Justo - Outras Operações","expense",""
"account_template_30101090199","3.01.01.09.01.99","(-) Outras Despesas Operacionais","expense",""
"account_template_30101110101","3.01.01.11.01.01","Receitas na Alienação de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo","income_other",""
"account_template_30101110102","3.01.01.11.01.02","Receitas de Alienações de Bens e Direitos do Ativo Não Circulante Investimentos, Imobilizado e Intangível","income_other",""
"account_template_30101110103","3.01.01.11.01.03","Ganhos de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido","income_other",""
"account_template_30101110104","3.01.01.11.01.04","(-) Valor Contábil de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo Alienadas","expense",""
"account_template_30101110105","3.01.01.11.01.05","(-) Valor Contábil dos Bens e Direitos do Ativo Não Circulante Investimentos, Intangível e Imobilizado Alienados","expense",""
"account_template_30101110106","3.01.01.11.01.06","(-) Perdas de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido","expense",""
"account_template_30101110107","3.01.01.11.01.07","Receitas de Operações Descontinuadas","income_other",""
"account_template_30101110108","3.01.01.11.01.08","(-) Despesas de Operações Descontinuadas","expense",""
"account_template_30105010101","3.01.05.01.01.01","(-) Participações de Empregados","expense",""
"account_template_30105010102","3.01.05.01.01.02","(-) Contribuições para Assistência ou Previdência de Empregados","expense",""
"account_template_30105010198","3.01.05.01.01.98","(-) Outras Participações de Empregados","expense",""
"account_template_30105010301","3.01.05.01.03.01","(-) Participações de Administradores e Partes Beneficiárias","expense",""
"account_template_30105010302","3.01.05.01.03.02","(-) Participações de Debêntures","expense",""
"account_template_30105010398","3.01.05.01.03.98","(-) Outras Participações","expense",""
"account_template_30201010101","3.02.01.01.01.01","(-) Provisão para Contribuição Social sobre o Lucro Líquido (Atividade Geral)","expense",""
"account_template_30201010102","3.02.01.01.01.02","(-) Provisão para Imposto de Renda - Pessoa Jurídica (Atividade Geral e Rural)","expense",""
"account_template_30201010111","3.02.01.01.01.11","(-) Provisão para Contribuição Social sobre o Lucro Líquido - Lucros Diferidos (Atividade Geral)","expense",""
"account_template_30201010112","3.02.01.01.01.12","(-) Provisão para Imposto de Renda - Pessoa Jurídica - Lucros Diferidos (Atividade Geral e Rural)","expense",""
"account_template_31101010101","3.11.01.01.01.01","Receita da Atividade Rural - Exportação Direta","income",""
"account_template_31101010102","3.11.01.01.01.02","Receita da Atividade Rural - Venda a Comercial Exportadora com Fim Específico de Exportação","income",""
"account_template_31101010103","3.11.01.01.01.03","Receita da Atividade Rural - Mercado Interno","income",""
"account_template_31101010201","3.11.01.01.02.01","(-) Vendas Canceladas e Devoluções de Vendas","expense",""
"account_template_31101010202","3.11.01.01.02.02","(-) Descontos Incondicionais e Abatimentos","expense",""
"account_template_31101010203","3.11.01.01.02.03","(-) ICMS","expense",""
"account_template_31101010204","3.11.01.01.02.04","(-) Cofins Sobre Receita Bruta","expense",""
"account_template_31101010205","3.11.01.01.02.05","(-) PIS/Pasep Sobre Receita Bruta","expense",""
"account_template_31101010206","3.11.01.01.02.06","(-) ISS","expense",""
"account_template_31101010209","3.11.01.01.02.09","(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços","expense",""
"account_template_31101010210","3.11.01.01.02.10","(-) Ajuste a Valor Presente sobre Receita Bruta","expense",""
"account_template_31101030101","3.11.01.03.01.01","(-) Custo dos Bens e Produtos Vendidos da Atividade Rural","expense",""
"account_template_31101050101","3.11.01.05.01.01","Variações Cambiais Ativas","income_other",""
"account_template_31101050102","3.11.01.05.01.02","Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade","income_other",""
"account_template_31101050103","3.11.01.05.01.03","Ganhos em Operações Day-Trade","income_other",""
"account_template_31101050104","3.11.01.05.01.04","Receitas de Juros sobre o Capital Próprio","income_other",""
"account_template_31101050105","3.11.01.05.01.05","Outras Receitas Financeiras","income_other",""
"account_template_31101050106","3.11.01.05.01.06","Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial","income_other",""
"account_template_31101050107","3.11.01.05.01.07","Resultados Positivos em SCP Avaliadas pelo Método de Equivalência Patrimonial","income_other",""
"account_template_31101050108","3.11.01.05.01.08","Rendimentos e Ganhos de Capital Auferidos no Exterior","income_other",""
"account_template_31101050109","3.11.01.05.01.09","Reversão das Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)","income_other",""
"account_template_31101050110","3.11.01.05.01.10","Reversão dos Saldos das Provisões","income_other",""
"account_template_31101050111","3.11.01.05.01.11","Prêmios Recebidos na Emissão de Debêntures","income_other",""
"account_template_31101050112","3.11.01.05.01.12","Doações e Subvenções para Custeio ou Operações","income_other",""
"account_template_31101050113","3.11.01.05.01.13","Receitas de Reclassificação de Ajustes de Avaliação Patrimonial","income_other",""
"account_template_31101050114","3.11.01.05.01.14","Receitas de Reclassificação de Ajustes de Avaliação Patrimonial - Reflexo","income_other",""
"account_template_31101050116","3.11.01.05.01.16","Receitas Financeiras Decorrentes de Ajustes ao Valor Presente","income_other",""
"account_template_31101050117","3.11.01.05.01.17","Ganho Por Compra Vantajosa em Investimentos","income_other",""
"account_template_31101050118","3.11.01.05.01.18","Amortização de Menos-Valia","income_other",""
"account_template_31101050119","3.11.01.05.01.19","Receita de Aluguel de Bens Imóveis - Atividade Não Principal","income_other",""
"account_template_31101050120","3.11.01.05.01.20","Receita de Aluguel de Bens Móveis - Atividade Não Principal","income_other",""
"account_template_31101050121","3.11.01.05.01.21","Créditos Presumidos de IPI","income_other",""
"account_template_31101050122","3.11.01.05.01.22","Créditos Presumidos de PIS/COFINS","income_other",""
"account_template_31101050123","3.11.01.05.01.23","Outros Créditos Fiscais Presumidos","income_other",""
"account_template_31101050124","3.11.01.05.01.24","Multas e Outras Vantagens Recebidas","income_other",""
"account_template_31101050125","3.11.01.05.01.25","Lucros e Dividendos Derivados de Participações Societárias Avaliadas pelo Custos de Aquisição","income_other",""
"account_template_31101050126","3.11.01.05.01.26","Receitas com Empréstimos de Valores Mobiliários","income_other",""
"account_template_31101050127","3.11.01.05.01.27","Rendimentos Auferidos em Operações de Mútuo – Partes Relacionadas","income_other",""
"account_template_31101050128","3.11.01.05.01.28","Rendimentos Auferidos em Operações de Mútuo – Partes Não Relacionadas","income_other",""
"account_template_31101050129","3.11.01.05.01.29","Rendimentos Auferidos com Debêntures - Emitente Partes  Relacionadas","income_other",""
"account_template_31101050130","3.11.01.05.01.30","Rendimentos Auferidos com Debêntures - Emitente Partes Não Relacionadas","income_other",""
"account_template_31101050131","3.11.01.05.01.31","Rendimentos Auferidos com Títulos Públicos","income_other",""
"account_template_31101050132","3.11.01.05.01.32","Juros Auferidos com Outros Ativos Financeiros Mensurados Pelo Custo Amortizado","income_other",""
"account_template_31101050133","3.11.01.05.01.33","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  para Negociação - Não Hedge – Valor Justo pelo Resultado (VJPR).","income_other",""
"account_template_31101050134","3.11.01.05.01.34","Ganho de Ajustes a Valor Justo  - Instrumentos Financeiros  Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial","income_other",""
"account_template_31101050135","3.11.01.05.01.35","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge  de Valor Justo","income_other",""
"account_template_31101050136","3.11.01.05.01.36","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial","income_other",""
"account_template_31101050137","3.11.01.05.01.37","Ganho de Ajustes a Valor Justo - Item Objeto de Hedge de Valor Justo","income_other",""
"account_template_31101050138","3.11.01.05.01.38","Ganho de Ajustes a Valor Justo - Propriedade para Investimento","income_other",""
"account_template_31101050139","3.11.01.05.01.39","Ganho de Ajustes a Valor Justo - Ativo Biológico Consumível","income_other",""
"account_template_31101050140","3.11.01.05.01.40","Ganho de Ajustes a Valor Justo - Ativo Biológico de Produção","income_other",""
"account_template_31101050141","3.11.01.05.01.41","Ganho de Ajustes a Valor Justo - Ativos Não Circulantes Mantidos para Venda","income_other",""
"account_template_31101050142","3.11.01.05.01.42","Ganho de Ajustes a Valor Justo - Subscrição de Capital com demais Bens","income_other",""
"account_template_31101050143","3.11.01.05.01.43","Ganho de Ajustes a Valor Justo - Subscrição de Capital com Participação Societária","income_other",""
"account_template_31101050144","3.11.01.05.01.44","Ganho de Ajustes a Valor Justo - Aquisição de Participação Societária em Estágios","income_other",""
"account_template_31101050145","3.11.01.05.01.45","Ganho de Ajustes a Valor Justo - Decorrente de Permuta de Ativos ou Passivos","income_other",""
"account_template_31101050146","3.11.01.05.01.46","Ganho de Ajustes a Valor Justo - Outras Operações","income_other",""
"account_template_31101050147","3.11.01.05.01.47","Doações e Subvenções para Investimentos","income_other",""
"account_template_31101050199","3.11.01.05.01.99","Outras Receitas Operacionais","income_other",""
"account_template_31101070101","3.11.01.07.01.01","(-) Remuneração a Dirigentes e a Conselho de Administração","expense",""
"account_template_31101070102","3.11.01.07.01.02","(-) Ordenados, Salários, Gratificações e Outras Remunerações a Empregados","expense",""
"account_template_31101070103","3.11.01.07.01.03","(-) Outros Gastos com Pessoal","expense",""
"account_template_31101070104","3.11.01.07.01.04","(-) Outros Serviços Prestados por Pessoa Física ou Jurídica","expense",""
"account_template_31101070105","3.11.01.07.01.05","(-) Encargos Sociais - Previdência Social","expense",""
"account_template_31101070106","3.11.01.07.01.06","(-) Encargos Sociais - FGTS","expense",""
"account_template_31101070107","3.11.01.07.01.07","(-) Encargos Sociais – Outros","expense",""
"account_template_31101070108","3.11.01.07.01.08","(-) Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991)","expense",""
"account_template_31101070109","3.11.01.07.01.09","(-) Doações de Aquisição de Vale-Cultura (Lei no 12.761/2012, art. 10)","expense",""
"account_template_31101070110","3.11.01.07.01.10","(-) Doações a Instituições de Ensino e Pesquisa (Lei nº 9.249/1995, art.13, § 2º)","expense",""
"account_template_31101070111","3.11.01.07.01.11","(-) Doações a Entidades Civis","expense",""
"account_template_31101070112","3.11.01.07.01.12","(-) Outras Contribuições, Doações e Patrocínios","expense",""
"account_template_31101070113","3.11.01.07.01.13","(-) Alimentação do Trabalhador","expense",""
"account_template_31101070114","3.11.01.07.01.14","(-) PIS/PASEP","expense",""
"account_template_31101070115","3.11.01.07.01.15","(-) COFINS","expense",""
"account_template_31101070116","3.11.01.07.01.16","(-) Demais Impostos, Taxas e Contribuições, exceto IR e CSLL","expense",""
"account_template_31101070117","3.11.01.07.01.17","(-) Arrendamento Mercantil","expense",""
"account_template_31101070118","3.11.01.07.01.18","(-) Aluguéis","expense",""
"account_template_31101070119","3.11.01.07.01.19","(-) Despesas com Veículos e de Conservação de Bens e Instalações","expense",""
"account_template_31101070120","3.11.01.07.01.20","(-) Propaganda, Publicidade e Patrocínio","expense",""
"account_template_31101070121","3.11.01.07.01.21","(-) Propaganda, Publicidade e Patrocínio de Assoc. Desportivas que Mantenha Equipe de Futebol Profissional","expense",""
"account_template_31101070122","3.11.01.07.01.22","(-) Multas","expense",""
"account_template_31101070123","3.11.01.07.01.23","(-) Encargos de Depreciação","expense_depreciation",""
"account_template_31101070124","3.11.01.07.01.24","(-) Encargos de Amortização","expense_depreciation",""
"account_template_31101070125","3.11.01.07.01.25","(-) Perdas em Operações de Crédito","expense",""
"account_template_31101070126","3.11.01.07.01.26","(-) Provisões para Férias","expense",""
"account_template_31101070127","3.11.01.07.01.27","(-) Provisões para 13º Salário de Empregados","expense",""
"account_template_31101070128","3.11.01.07.01.28","(-) Provisão para Perda de Estoque","expense",""
"account_template_31101070129","3.11.01.07.01.29","(-) Demais Provisões","expense",""
"account_template_31101070130","3.11.01.07.01.30","(-) Gratificações a Administradores","expense",""
"account_template_31101070131","3.11.01.07.01.31","(-) Royalties e Assistência Técnica - no PAÍS","expense",""
"account_template_31101070132","3.11.01.07.01.32","(-) Royalties e Assistência Técnica - no EXTERIOR","expense",""
"account_template_31101070133","3.11.01.07.01.33","(-) Assistência Médica, Odontológica e Farmacêutica a Empregados","expense",""
"account_template_31101070134","3.11.01.07.01.34","(-) Pesquisas Científicas e Tecnológicas","expense",""
"account_template_31101070135","3.11.01.07.01.35","(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa","expense",""
"account_template_31101070136","3.11.01.07.01.36","(-) Despesas com Energia Elétrica","expense",""
"account_template_31101070137","3.11.01.07.01.37","(-) Despesas com Água e Esgoto","expense",""
"account_template_31101070138","3.11.01.07.01.38","(-) Despesas com Telefone e Internet","expense",""
"account_template_31101070139","3.11.01.07.01.39","(-) Despesas com Correios e Malotes","expense",""
"account_template_31101070140","3.11.01.07.01.40","(-) Despesas com Seguros","expense",""
"account_template_31101090101","3.11.01.09.01.01","(-) Variações Cambiais Passivas","expense",""
"account_template_31101090102","3.11.01.09.01.02","(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade","expense",""
"account_template_31101090103","3.11.01.09.01.03","(-) Perdas em Operações Day-Trade","expense",""
"account_template_31101090104","3.11.01.09.01.04","(-) Despesas de Juros sobre o Capital Próprio","expense",""
"account_template_31101090105","3.11.01.09.01.05","(-) Despesas de Remuneração de Debêntures","expense",""
"account_template_31101090106","3.11.01.09.01.06","(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida","expense",""
"account_template_31101090107","3.11.01.09.01.07","(-) Despesas Financeiras Relativas a Arrendamento","expense",""
"account_template_31101090108","3.11.01.09.01.08","(-) Outras Despesas Financeiras","expense",""
"account_template_31101090109","3.11.01.09.01.09","(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial","expense",""
"account_template_31101090110","3.11.01.09.01.10","(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial","expense",""
"account_template_31101090111","3.11.01.09.01.11","(-) Perdas em Operações Realizadas no Exterior","expense",""
"account_template_31101090112","3.11.01.09.01.12","(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)","expense",""
"account_template_31101090113","3.11.01.09.01.13","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial","expense",""
"account_template_31101090114","3.11.01.09.01.14","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo","expense",""
"account_template_31101090115","3.11.01.09.01.15","(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente","expense_depreciation",""
"account_template_31101090116","3.11.01.09.01.16","(-) Encargos de Depreciação de Bens Objeto de Arrendamento","expense_depreciation",""
"account_template_31101090117","3.11.01.09.01.17","(-) Encargos de Amortização de Mais - Valia","expense_depreciation",""
"account_template_31101090118","3.11.01.09.01.18","(-) Aluguéis de Bens Imóveis- Locador  Parte Relacionada","expense",""
"account_template_31101090119","3.11.01.09.01.19","(-) Aluguéis de Bens Imóveis Locador  Parte Não Relacionada","expense",""
"account_template_31101090120","3.11.01.09.01.20","(-) Despesas com Empréstimos de Valores Mobiliários","expense",""
"account_template_31101090121","3.11.01.09.01.21","(-) Despesas com Corretagem e Emolumentos","expense",""
"account_template_31101090122","3.11.01.09.01.22","(-) Despesas  com Deságio na Cessão de Títulos","expense",""
"account_template_31101090123","3.11.01.09.01.23","(-) Despesas Incorridas em Operações de Mútuo – Parte Relacionada","expense",""
"account_template_31101090124","3.11.01.09.01.24","(-) Despesas Incorridas em Operações de Mútuo – Parte Não Relacionada","expense",""
"account_template_31101090125","3.11.01.09.01.25","(-) Despesas Incorridas  em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado","expense",""
"account_template_31101090126","3.11.01.09.01.26","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge - Valor Justo pelo Resultado","expense",""
"account_template_31101090127","3.11.01.09.01.27","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial","expense",""
"account_template_31101090128","3.11.01.09.01.28","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo","expense",""
"account_template_31101090129","3.11.01.09.01.29","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial","expense",""
"account_template_31101090130","3.11.01.09.01.30","(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo","expense",""
"account_template_31101090131","3.11.01.09.01.31","(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento","expense",""
"account_template_31101090132","3.11.01.09.01.32","(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível","expense",""
"account_template_31101090133","3.11.01.09.01.33","(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção","expense",""
"account_template_31101090134","3.11.01.09.01.34","(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda","expense",""
"account_template_31101090135","3.11.01.09.01.35","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens","expense",""
"account_template_31101090136","3.11.01.09.01.36","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com Participação Societária","expense",""
"account_template_31101090137","3.11.01.09.01.37","(-) Perda de Ajuste a Valor Justo - Aquisição de Participação Societária em Estágios","expense",""
"account_template_31101090138","3.11.01.09.01.38","(-) Perda de Ajuste a Valor Justo - Decorrente de Permuta de Ativos ou Passivos","expense",""
"account_template_31101090139","3.11.01.09.01.39","(-) Perda de Ajuste a Valor Justo - Outras Operações","expense",""
"account_template_31101090199","3.11.01.09.01.99","(-) Outras Despesas Operacionais","expense",""
"account_template_31101110101","3.11.01.11.01.01","Receitas na Alienação de Bens Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo","income",""
"account_template_31101110102","3.11.01.11.01.02","Receitas de Alienações de Bens do Ativo Não Circulante","income",""
"account_template_31101110104","3.11.01.11.01.04","(-) Valor Contábil de Bens Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo Alienados","expense",""
"account_template_31101110105","3.11.01.11.01.05","(-) Valor Contábil dos Bens do Ativo Não Circulante Alienados","expense",""
"account_template_31105010102","3.11.05.01.01.02","(-) Contribuições para Assistência ou Previdência de Empregados","expense",""
"account_template_31105010199","3.11.05.01.01.99","(-) Outras Participações de Empregados","expense",""
"account_template_31105010301","3.11.05.01.03.01","(-) Participações de Administradores e Partes Beneficiárias","expense",""
"account_template_31105010302","3.11.05.01.03.02","(-) Participações de Debêntures","expense",""
"account_template_31105010399","3.11.05.01.03.99","(-) Outras Participações","expense",""
"account_template_31201010101","3.12.01.01.01.01","Contribuição Social sobre o Lucro Líquido (Atividade Rural)","expense",""
"account_template_31201010111","3.12.01.01.01.11","Contribuição Social sobre o Lucro Líquido - Lucros Diferidos (Atividade Rural)","expense",""
"br_3_01_01_05_01_47","3.01.01.05.01.47","Ganho Cambial","income_other",""
"br_3_11_01_09_01_40","3.11.01.09.01.40","Perda Cambial","expense",""
